ID,Sector,Indicator,Unit,Country_code,Country,Year,Variable,Value
3738,Forestry,Forest_land_area_index,ha_of_forest_(indexed_to_1990),GB,United_Kingdom,2015,historic,1.13174946
3739,Forestry,Forest_land_area_index,ha_of_forest_(indexed_to_1990),World,World,1990,historic,1
3740,Forestry,Forest_land_area_index,ha_of_forest_(indexed_to_1990),World,World,1995,historic,0.991198823
3741,Forestry,Forest_land_area_index,ha_of_forest_(indexed_to_1990),World,World,2000,historic,0.982397646
3742,Forestry,Forest_land_area_index,ha_of_forest_(indexed_to_1990),World,World,2005,historic,0.976860331
3743,Forestry,Forest_land_area_index,ha_of_forest_(indexed_to_1990),World,World,2010,historic,0.972725492
3744,Forestry,Forest_land_area_index,ha_of_forest_(indexed_to_1990),World,World,2015,historic,0.96871913
3745,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,AR,Argentina,2000,historic,0.165822335
3746,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,AR,Argentina,2005,historic,0.195279703
3747,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,AR,Argentina,2010,historic,0.254867547
3748,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,AR,Argentina,2015,historic,0.290188724
3749,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,AR,Argentina,2016,historic,0.273510025
3750,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,AR,Argentina,2017,historic,0.28904931
3751,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,AU,Australia,2000,historic,0.394914949
3752,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,AU,Australia,2005,historic,0.446018394
3753,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,AU,Australia,2010,historic,0.374638694
3754,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,AU,Australia,2015,historic,0.388592885
3755,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,AU,Australia,2016,historic,0.387425775
3756,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,AU,Australia,2017,historic,0.398623204
3757,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,BR,Brazil,2000,historic,0.224314456
3758,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,BR,Brazil,2005,historic,0.197032025
3759,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,BR,Brazil,2010,historic,0.302063778
3760,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,BR,Brazil,2015,historic,0.319359491
3761,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,BR,Brazil,2016,historic,0.27648019
3762,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,BR,Brazil,2017,historic,0.255011428
3763,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,BR,Brazil,2018,historic,0.248246374
3764,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,CA,Canada,2000,historic,0.412313394
3765,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,CA,Canada,2005,historic,0.440830238
3766,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,CA,Canada,2010,historic,0.364037681
3767,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,CA,Canada,2015,historic,0.346965121
3768,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,CA,Canada,2016,historic,0.327076336
3769,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,CA,Canada,2017,historic,0.345746683
3770,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,CN,China,2000,historic,0.462593194
3771,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,CN,China,2005,historic,0.803177766
3772,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,CN,China,2010,historic,1.331082606
3773,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,CN,China,2015,historic,1.670400937
3774,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,CN,China,2016,historic,1.697253351
3775,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,CN,China,2017,historic,1.632628025
3776,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,CN,China,2018,historic,1.66007332
3777,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,IN,India,2000,historic,0.089913116
3778,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,IN,India,2005,historic,0.126349552
3779,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,IN,India,2010,historic,0.178241397
3780,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,IN,India,2015,historic,0.228980994
3781,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,IN,India,2016,historic,0.211397775
3782,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,IN,India,2017,historic,0.216631829
3783,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,IN,India,2018,historic,0.214395191
3784,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,ID,Indonesia,2000,historic,0.131381484
3785,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,ID,Indonesia,2005,historic,0.149883245
3786,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,ID,Indonesia,2010,historic,0.163252334
3787,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,ID,Indonesia,2015,historic,0.22447275
3788,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,ID,Indonesia,2016,historic,0.24086585
3789,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,ID,Indonesia,2017,historic,0.245606512
3790,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,ID,Indonesia,2018,historic,0.250307708
3791,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,JP,Japan,1990,historic,0.678244546
3792,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,JP,Japan,1995,historic,0.715970826
3793,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,JP,Japan,2000,historic,0.635934329
3794,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,JP,Japan,2005,historic,0.542594151
3795,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,JP,Japan,2010,historic,0.400848427
3796,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,JP,Japan,2015,historic,0.428174732
3797,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,JP,Japan,2016,historic,0.430483676
3798,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,JP,Japan,2017,historic,0.432931924
3799,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,JP,Japan,2018,historic,0.436313236
3800,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,MX,Mexico,2000,historic,0.320293727
3801,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,MX,Mexico,2005,historic,0.353303413
3802,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,MX,Mexico,2010,historic,0.302402524
3803,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,MX,Mexico,2015,historic,0.326608969
3804,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,MX,Mexico,2016,historic,0.330810696
3805,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,MX,Mexico,2017,historic,0.369458156
3806,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,RU,Russia,2000,historic,0.221304064
3807,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,RU,Russia,2005,historic,0.337574203
3808,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,RU,Russia,2010,historic,0.351270247
3809,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,RU,Russia,2015,historic,0.428320003
3810,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,RU,Russia,2016,historic,0.385474805
3811,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,RU,Russia,2017,historic,0.375867307
3812,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,RU,Russia,2018,historic,0.377399822
3813,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,SA,Saudi_Arabia,2000,historic,0.876264885
3814,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,SA,Saudi_Arabia,2005,historic,1.094381917
3815,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,SA,Saudi_Arabia,2010,historic,1.567020809
3816,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,SA,Saudi_Arabia,2015,historic,1.951593729
3817,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,SA,Saudi_Arabia,2016,historic,1.911017655
3818,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,SA,Saudi_Arabia,2017,historic,1.422910042
3819,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,SA,Saudi_Arabia,2018,historic,1.335202379
3820,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,ZA,South_Africa,2000,historic,0.177260535
3821,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,ZA,South_Africa,2005,historic,0.239428908
3822,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,ZA,South_Africa,2010,historic,0.212234368
3823,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,ZA,South_Africa,2015,historic,0.252769784
3824,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,ZA,South_Africa,2016,historic,0.241959964
3825,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,ZA,South_Africa,2017,historic,0.238555661
3826,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,KR,South_Korea,2000,historic,1.081802893
3827,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,KR,South_Korea,2005,historic,1.055233424
3828,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,KR,South_Korea,2010,historic,0.957097412
3829,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,KR,South_Korea,2015,historic,1.017254105
3830,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,KR,South_Korea,2016,historic,1.11800971
3831,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,KR,South_Korea,2017,historic,1.105752723
3832,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,KR,South_Korea,2018,historic,1.094354759
3833,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,TR,Turkey,2000,historic,0.566490988
3834,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,TR,Turkey,2005,historic,0.630115083
3835,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,TR,Turkey,2010,historic,0.867407889
3836,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,TR,Turkey,2015,historic,0.909213515
3837,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,TR,Turkey,2016,historic,0.944532267
3838,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,TR,Turkey,2017,historic,0.993633227
3839,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,TR,Turkey,2018,historic,1.020159221
3840,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,US,United_States,2000,historic,0.317737074
3841,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,US,United_States,2005,historic,0.342051592
3842,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,US,United_States,2010,historic,0.217474125
3843,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,US,United_States,2015,historic,0.262716417
3844,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,US,United_States,2016,historic,0.263144864
3845,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,US,United_States,2017,historic,0.266392067
3846,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,US,United_States,2018,historic,0.270562551
3847,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,DE,Germany,2000,historic,0.426616999
3848,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,DE,Germany,2005,historic,0.37999949
3849,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,DE,Germany,2010,historic,0.361302526
3850,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,DE,Germany,2015,historic,0.38025412
3851,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,DE,Germany,2016,historic,0.397840381
3852,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,DE,Germany,2017,historic,0.411331411
3853,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,FR,France,2000,historic,0.341217779
3854,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,FR,France,2005,historic,0.348117732
3855,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,FR,France,2010,historic,0.282015467
3856,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,FR,France,2015,historic,0.242036082
3857,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,FR,France,2016,historic,0.245872755
3858,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,FR,France,2017,historic,0.260631494
3859,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,IT,Italy,2000,historic,0.686602656
3860,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,IT,Italy,2005,historic,0.691200451
3861,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,IT,Italy,2010,historic,0.579989333
3862,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,IT,Italy,2015,historic,0.343356175
3863,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,IT,Italy,2016,historic,0.318150782
3864,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,IT,Italy,2017,historic,0.318094985
3865,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,GB,United_Kingdom,2000,historic,0.211325538
3866,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,GB,United_Kingdom,2005,historic,0.186040482
3867,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,GB,United_Kingdom,2010,historic,0.124204599
3868,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,GB,United_Kingdom,2015,historic,0.145763418
3869,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,GB,United_Kingdom,2016,historic,0.141784186
3870,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,GB,United_Kingdom,2017,historic,0.140871537
3871,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,World,World,2000,historic,0.268576814
3872,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,World,World,2005,historic,0.35922247
3873,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,World,World,2010,historic,0.472916979
3874,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,World,World,2015,historic,0.555570827
3875,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,World,World,2016,historic,0.5493017
3876,Industry_Cement,Cement_activity:_production_per_capita,t_product_/_cap,World,World,2017,historic,0.536576007
3877,Industry_Cement,Cement_emissions_intensity,kg_CO2_/_t_product,BR,Brazil,1990,historic,705.9096288
3878,Industry_Cement,Cement_emissions_intensity,kg_CO2_/_t_product,BR,Brazil,2000,historic,629.7756147
3879,Industry_Cement,Cement_emissions_intensity,kg_CO2_/_t_product,BR,Brazil,2005,historic,563.4678469
3880,Industry_Cement,Cement_emissions_intensity,kg_CO2_/_t_product,BR,Brazil,2010,historic,594.0322444
3881,Industry_Cement,Cement_emissions_intensity,kg_CO2_/_t_product,BR,Brazil,2015,historic,576.2828562
3882,Industry_Cement,Cement_emissions_intensity,kg_CO2_/_t_product,BR,Brazil,2016,historic,658.08
3883,Industry_Cement,Cement_emissions_intensity,kg_CO2_/_t_product,CA,Canada,1990,historic,851.3857339
3884,Industry_Cement,Cement_emissions_intensity,kg_CO2_/_t_product,CA,Canada,2000,historic,805.6568411
3885,Industry_Cement,Cement_emissions_intensity,kg_CO2_/_t_product,CA,Canada,2005,historic,793.5034804
3886,Industry_Cement,Cement_emissions_intensity,kg_CO2_/_t_product,CA,Canada,2010,historic,746.9409233
3887,Industry_Cement,Cement_emissions_intensity,kg_CO2_/_t_product,CA,Canada,2015,historic,647.131567
3888,Industry_Cement,Cement_emissions_intensity,kg_CO2_/_t_product,CA,Canada,2016,historic,695.1825
3889,Industry_Cement,Cement_emissions_intensity,kg_CO2_/_t_product,CN,China,2000,historic,532.6633166
3890,Industry_Cement,Cement_emissions_intensity,kg_CO2_/_t_product,CN,China,2005,historic,530.4766805
3891,Industry_Cement,Cement_emissions_intensity,kg_CO2_/_t_product,CN,China,2010,historic,485.7299671
3892,Industry_Cement,Cement_emissions_intensity,kg_CO2_/_t_product,CN,China,2015,historic,432.7659574
3893,Industry_Cement,Cement_emissions_intensity,kg_CO2_/_t_product,CN,China,2016,historic,424.5833333
